Afrika	Afrique
Kasi ya nuru	Vitesse de la lumière
Bielefeld	Bielefeld
Mkoa wa Tarapacá	Région de Tarapacá
Mannheim	Mannheim
Mkoa wa Atacama	Région d'Atacama
Regina, Saskatchewan	Regina
Charlottetown, Prince Edward Island	Charlottetown
Victoria, British Kolumbia	Victoria (Colombie-Britannique)
Mkoa wa O'Higgins	Région du Libertador General Bernardo O'Higgins
Winnipeg	Winnipeg
Halifax, Nova Scotia	Halifax (Nouvelle-Écosse)
Jiji la Quebec	Québec (ville)
1 Januari	1er janvier
2 Januari	2 janvier
1920	1920
3 Januari	3 janvier
1919	1919
1921	1921
1922	1922
Mkoa wa Maule	Région du Maule
Lund	Lund (Suède)
4 Januari	4 janvier
1923	1923
1924	1924
Mkoa wa Araucanía	Région d'Araucanie
Mkoa wa Los Ríos	Région des Fleuves
Mkoa wa Los Lagos	Région des Lacs
QRpedia	QRpédia
Shirikisho la Jamhuri ya Kisovyiet ya Kijamii ya Kirusi	République socialiste fédérative soviétique de Russie
Mkoa wa Magallanes na Antaktiki ya Chile	Région de Magallanes et de l'Antarctique chilien
Leningrad Oblast	Oblast de Léningrad
Sayari kibete	Planète naine
5 Januari	5 janvier
Arica	Arica (Chili)
Malmö	Malmö
Pskov Oblast	Oblast de Pskov
6 Januari	6 janvier
Elektroni	Électron
7 Januari	7 janvier
8 Januari	8 janvier
9 Januari	9 janvier
Novgorod Oblast	Oblast de Novgorod
10 Januari	10 janvier
Nizhny Novgorod Oblast	Oblast de Nijni Novgorod
11 Januari	11 janvier
12 Januari	12 janvier
Mto Columbia	Columbia (fleuve)
13 Januari	13 janvier
Birmingham	Birmingham
14 Januari	14 janvier
15 Januari	15 janvier
16 Januari	16 janvier
Tom Hanks	Tom Hanks
17 Januari	17 janvier
18 Januari	18 janvier
19 Januari	19 janvier
20 Januari	20 janvier
Mapinduzi ya Viwandani	Révolution industrielle
21 Januari	21 janvier
22 Januari	22 janvier
23 Januari	23 janvier
Dola la Roma	Empire romain
24 Januari	24 janvier
25 Januari	25 janvier
Minsk	Minsk
26 Januari	26 janvier
Microsoft	Microsoft
27 Januari	27 janvier
28 Januari	28 janvier
29 Januari	29 janvier
30 Januari	30 janvier
31 Januari	31 janvier
Tver Oblast	Oblast de Tver
Protoni	Proton
2 Desemba	2 décembre
1 Desemba	1er décembre
3 Desemba	3 décembre
7 Desemba	7 décembre
5 Desemba	5 décembre
8 Desemba	8 décembre
10 Desemba	10 décembre
6 Desemba	6 décembre
9 Desemba	9 décembre
Pink Floyd	Pink Floyd
4 Desemba	4 décembre
1 Februari	1er février
2 Februari	2 février
3 Februari	3 février
Kurów	Kurów
4 Februari	4 février
5 Februari	5 février
6 Februari	6 février
7 Februari	7 février
8 Februari	8 février
9 Februari	9 février
10 Februari	10 février
Kemia	Chimie
Led Zeppelin	Led Zeppelin
14 Februari	14 février
13 Februari	13 février
15 Februari	15 février
11 Februari	11 février
12 Februari	12 février
19 Februari	19 février
17 Februari	17 février
16 Februari	16 février
18 Februari	18 février
20 Februari	20 février
Kemia kichambuzi	Chimie analytique
Smolensk Oblast	Oblast de Smolensk
Nyutroni	Neutron
21 Februari	21 février
22 Februari	22 février
23 Februari	23 février
24 Februari	24 février
25 Februari	25 février
26 Februari	26 février
27	27
27 Februari	27 février
28 Februari	28 février
11 Desemba	11 décembre
29 Februari	29 février
12 Desemba	12 décembre
13 Desemba	13 décembre
14 Desemba	14 décembre
15 Desemba	15 décembre
2 Machi	2 mars
3 Machi	3 mars
5 Machi	5 mars
1 Machi	1er mars
7 Machi	7 mars
8 Machi	8 mars
4 Machi	4 mars
10 Machi	10 mars
11 Machi	11 mars
6 Machi	6 mars
13 Machi	13 mars
9 Machi	9 mars
12 Machi	12 mars
15 Machi	15 mars
14 Machi	14 mars
16 Desemba	16 décembre
17 Desemba	17 décembre
16 Machi	16 mars
17 Machi	17 mars
18 Machi	18 mars
19 Machi	19 mars
1989	1989
1988	1988
20 Machi	20 mars
1987	1987
1986	1986
1985	1985
1984	1984
21 Machi	21 mars
1983	1983
22 Machi	22 mars
1982	1982
1981	1981
18 Desemba	18 décembre
1980	1980
23 Machi	23 mars
Yaroslavl Oblast	Oblast de Iaroslavl
Mogadishu	Mogadiscio
19 Desemba	19 décembre
24 Machi	24 mars
25 Machi	25 mars
20 Desemba	20 décembre
26 Machi	26 mars
27 Machi	27 mars
28 Machi	28 mars
29 Machi	29 mars
30 Machi	30 mars
31 Machi	31 mars
Nassau (Bahamas)	Nassau (Bahamas)
Sana'a	Sanaa
1970	1970
1971	1971
1972	1972
1973	1973
1974	1974
1975	1975
1976	1976
1977	1977
1978	1978
1979	1979
1969	1969
Vita ya miaka 30	Guerre de Trente Ans
Papa Benedikto XVI	Benoît XVI
Ludwig Erhard	Ludwig Erhard
15 Aprili	15 avril
13 Aprili	13 avril
12 Aprili	12 avril
14 Aprili	14 avril
11 Aprili	11 avril
10 Aprili	10 avril
8 Aprili	8 avril
9 Aprili	9 avril
7 Aprili	7 avril
6 Aprili	6 avril
5 Aprili	5 avril
4 Aprili	4 avril
3 Aprili	3 avril
1 Aprili	1er avril
2 Aprili	2 avril
Kurt Georg Kiesinger	Kurt Georg Kiesinger
Willy Brandt	Willy Brandt
Helmut Schmidt	Helmut Schmidt
Helmut Kohl	Helmut Kohl
16 Aprili	16 avril
17 Aprili	17 avril
18 Aprili	18 avril
19 Aprili	19 avril
20 Aprili	20 avril
21 Aprili	21 avril
22 Aprili	22 avril
23 Aprili	23 avril
24 Aprili	24 avril
Gerhard Schröder	Gerhard Schröder
25 Aprili	25 avril
26 Aprili	26 avril
27 Aprili	27 avril
28 Aprili	28 avril
29 Aprili	29 avril
30 Aprili	30 avril
1 Mei	1er mai
2 Mei	2 mai
3 Mei	3 mai
4 Mei	4 mai
5 Mei	5 mai
6 Mei	6 mai
7 Mei	7 mai
8 Mei	8 mai
9 Mei	9 mai
10 Mei	10 mai
11 Mei	11 mai
12 Mei	12 mai
13 Mei	13 mai
14 Mei	14 mai
15 Mei	15 mai
Titan (Zohali)	Titan (lune)
16 Mei	16 mai
17 Mei	17 mai
18 Mei	18 mai
19 Mei	19 mai
20 Mei	20 mai
21 Mei	21 mai
22 Mei	22 mai
23 Mei	23 mai
24 Mei	24 mai
25 Mei	25 mai
26 Mei	26 mai
27 Mei	27 mai
28 Mei	28 mai
29 Mei	29 mai
30 Mei	30 mai
31 Mei	31 mai
Kostroma Oblast	Oblast de Kostroma
Paul McCartney	Paul McCartney
21 Desemba	21 décembre
Papa Pius XII	Pie XII
14 Juni	14 juin
15 Juni	15 juin
13 Juni	13 juin
10 Juni	10 juin
7 Juni	7 juin
11 Juni	11 juin
9 Juni	9 juin
12 Juni	12 juin
6 Juni	6 juin
8 Juni	8 juin
5 Juni	5 juin
3 Juni	3 juin
2 Juni	2 juin
1 Juni	1er juin
4 Juni	4 juin
Ringo Starr	Ringo Starr
Napoli	Naples
22 Desemba	22 décembre
George Harrison	George Harrison
1968	1968
1967	1967
1966	1966
1965	1965
1964	1964
16 Juni	16 juin
Ivanovo Oblast	Oblast d'Ivanovo
Palermo	Palerme
30 Juni	30 juin
29 Juni	29 juin
28 Juni	28 juin
26 Juni	26 juin
25 Juni	25 juin
22 Juni	22 juin
27 Juni	27 juin
24 Juni	24 juin
20 Juni	20 juin
23 Juni	23 juin
19 Juni	19 juin
18 Juni	18 juin
21 Juni	21 juin
17 Juni	17 juin
23 Desemba	23 décembre
Kaisari Wilhelm II	Guillaume II (empereur allemand)
Bruce Willis	Bruce Willis
Parma	Parme
Arnold Schwarzenegger	Arnold Schwarzenegger
15 Julai	15 juillet
13 Julai	13 juillet
12 Julai	12 juillet
10 Julai	10 juillet
9 Julai	9 juillet
14 Julai	14 juillet
8 Julai	8 juillet
7 Julai	7 juillet
6 Julai	6 juillet
5 Julai	5 juillet
2 Julai	2 juillet
4 Julai	4 juillet
3 Julai	3 juillet
1 Julai	1er juillet
11 Julai	11 juillet
Vladimir Oblast	Oblast de Vladimir
Pescara	Pescara
24 Desemba	24 décembre
31 Julai	31 juillet
30 Julai	30 juillet
29 Julai	29 juillet
28 Julai	28 juillet
27 Julai	27 juillet
25 Julai	25 juillet
24 Julai	24 juillet
23 Julai	23 juillet
26 Julai	26 juillet
22 Julai	22 juillet
19 Julai	19 juillet
21 Julai	21 juillet
20 Julai	20 juillet
17 Julai	17 juillet
18 Julai	18 juillet
16 Julai	16 juillet
Mpira wa miguu	Football
Münster	Münster
25 Desemba	25 décembre
Augsburg	Augsbourg
Ryazan Oblast	Oblast de Riazan
1963	1963
Mönchengladbach	Mönchengladbach
26 Desemba	26 décembre
Maangamizi makuu dhidi ya Wayahudi wa Ulaya	Shoah
1962	1962
Gelsenkirchen	Gelsenkirchen
Tula	Toula
Braunschweig	Brunswick (Basse-Saxe)
14 Agosti	14 août
15 Agosti	15 août
13 Agosti	13 août
12 Agosti	12 août
11 Agosti	11 août
10 Agosti	10 août
8 Agosti	8 août
7 Agosti	7 août
9 Agosti	9 août
5 Agosti	5 août
4 Agosti	4 août
2 Agosti	2 août
3 Agosti	3 août
6 Agosti	6 août
1 Agosti	1er août
Tula Oblast	Oblast de Toula
Akina Grimm	Jacob et Wilhelm Grimm
Chemnitz	Chemnitz
27 Desemba	27 décembre
Krefeld	Krefeld
Madrid	Madrid
Elton John	Elton John
Bryansk Oblast	Oblast de Briansk
Nyambizi	Sous-marin
16 Agosti	16 août
Coca-Cola	Coca-Cola
29 Agosti	29 août
28 Agosti	28 août
30 Agosti	30 août
25 Agosti	25 août
26 Agosti	26 août
23 Agosti	23 août
27 Agosti	27 août
21 Agosti	21 août
20 Agosti	20 août
24 Agosti	24 août
18 Agosti	18 août
17 Agosti	17 août
22 Agosti	22 août
19 Agosti	19 août
31 Agosti	31 août
Michael Jackson	Michael Jackson
28 Desemba	28 décembre
Freiburg im Breisgau	Fribourg-en-Brisgau
Oberhausen	Oberhausen (Rhénanie-du-Nord-Westphalie)
Homa ya mafua	Grippe
Bogota	Bogota
Kaluga Oblast	Oblast de Kalouga
Lübeck	Lübeck
Brasilia	Brasilia
15 Septemba	15 septembre
14 Septemba	14 septembre
13 Septemba	13 septembre
12 Septemba	12 septembre
8 Septemba	8 septembre
11 Septemba	11 septembre
7 Septemba	7 septembre
10 Septemba	10 septembre
5 Septemba	5 septembre
4 Septemba	4 septembre
9 Septemba	9 septembre
2 Septemba	2 septembre
6 Septemba	6 septembre
1 Septemba	1er septembre
3 Septemba	3 septembre
Rostock	Rostock
29 Desemba	29 décembre
Kassel	Cassel (Hesse)
Alexander Lukashenko	Alexandre Loukachenko
Lima	Lima
Hagen	Hagen (Rhénanie-du-Nord-Westphalie)
Hamm	Hamm
30 Septemba	30 septembre
29 Septemba	29 septembre
28 Septemba	28 septembre
27 Septemba	27 septembre
26 Septemba	26 septembre
25 Septemba	25 septembre
Santiago de Chile	Santiago
23 Septemba	23 septembre
22 Septemba	22 septembre
24 Septemba	24 septembre
21 Septemba	21 septembre
20 Septemba	20 septembre
18 Septemba	18 septembre
17 Septemba	17 septembre
19 Septemba	19 septembre
16 Septemba	16 septembre
Mülheim an der Ruhr	Mülheim (Rhénanie-du-Nord-Westphalie)
Quito	Quito
30 Desemba	30 décembre
Herne	Herne (Allemagne)
Sucre	Sucre (Bolivie)
Ludwigshafen am Rhein	Ludwigshafen
31 Desemba	31 décembre
1 Oktoba	1er octobre
Osnabrück	Osnabrück
15 Oktoba	15 octobre
12 Oktoba	12 octobre
10 Oktoba	10 octobre
14 Oktoba	14 octobre
9 Oktoba	9 octobre
8 Oktoba	8 octobre
13 Oktoba	13 octobre
7 Oktoba	7 octobre
11 Oktoba	11 octobre
6 Oktoba	6 octobre
4 Oktoba	4 octobre
5 Oktoba	5 octobre
3 Oktoba	3 octobre
2 Oktoba	2 octobre
Asuncion	Asuncion
Mbuzi-kaya	Chèvre
Oldenburg	Oldenbourg
Leverkusen	Leverkusen
Solingen	Solingen
Neuss	Neuss
31 Oktoba	31 octobre
30 Oktoba	30 octobre
29 Oktoba	29 octobre
28 Oktoba	28 octobre
26 Oktoba	26 octobre
25 Oktoba	25 octobre
24 Oktoba	24 octobre
27 Oktoba	27 octobre
22 Oktoba	22 octobre
23 Oktoba	23 octobre
20 Oktoba	20 octobre
21 Oktoba	21 octobre
19 Oktoba	19 octobre
17 Oktoba	17 octobre
16 Oktoba	16 octobre
18 Oktoba	18 octobre
Heidelberg	Heidelberg
Paderborn	Paderborn
Darmstadt	Darmstadt
Kanisa kuu	Cathédrale
15 Novemba	15 novembre
14 Novemba	14 novembre
13 Novemba	13 novembre
12 Novemba	12 novembre
11 Novemba	11 novembre
10 Novemba	10 novembre
7 Novemba	7 novembre
8 Novemba	8 novembre
9 Novemba	9 novembre
6 Novemba	6 novembre
5 Novemba	5 novembre
4 Novemba	4 novembre
3 Novemba	3 novembre
2 Novemba	2 novembre
1 Novemba	1er novembre
Paramaribo	Paramaribo
Ingolstadt	Ingolstadt
Mvulana	Garçon
Ulm	Ulm
Wolfsburg	Wolfsbourg
30 Novemba	30 novembre
29 Novemba	29 novembre
28 Novemba	28 novembre
27 Novemba	27 novembre
26 Novemba	26 novembre
25 Novemba	25 novembre
23 Novemba	23 novembre
24 Novemba	24 novembre
21 Novemba	21 novembre
20 Novemba	20 novembre
22 Novemba	22 novembre
19 Novemba	19 novembre
18 Novemba	18 novembre
17 Novemba	17 novembre
16 Novemba	16 novembre
Msichana	Fille
Göttingen	Göttingen
Kathmandu	Katmandou
Helgoland	Heligoland
Ghuba ya Hudson	Baie d'Hudson
Offenbach am Main	Offenbach-sur-le-Main
Belmopan	Belmopan
Karolo Mkuu	Charlemagne
Pforzheim	Pforzheim
Recklinghausen	Recklinghausen
Loire-Atlantique	Loire-Atlantique
Bottrop	Bottrop
San Jose (Kosta Rika)	San José (Costa Rica)
Ain	Ain (département)
Reutlingen	Reutlingen
Aisne	Aisne (département)
Remscheid	Remscheid
Koblenz	Coblence
Vosges	Vosges (département)
San Salvador	San Salvador (Salvador)
Allier	Allier (département)
Canberra	Canberra
Bergisch Gladbach	Bergisch Gladbach
Jura	Jura (département)
Hautes-Alpes	Hautes-Alpes
Erlangen	Erlangen
Oryol Oblast	Oblast d'Orel
Sydney	Sydney
Alpes-de-Haute-Provence	Alpes-de-Haute-Provence
Moers	Moers
Trier	Trèves (Allemagne)
Alpes-Maritimes	Alpes-Maritimes
Mto Hudson	Fleuve Hudson
Melbourne	Melbourne
Nyekundu	Rouge
Ardèche	Ardèche (département)
Jena	Iéna
Ardennes	Ardennes (département)
Siegen	Siegen (Rhénanie-du-Nord-Westphalie)
Kursk Oblast	Oblast de Koursk
Ariège	Ariège (département)
Hildesheim	Hildesheim
Aube	Aube (département)
Moto	Feu
Salzgitter	Salzgitter
Australia ya Magharibi	Australie-Occidentale
Aude	Aude (département)
Aveyron	Aveyron (département)
New South Wales	Nouvelle-Galles du Sud
Angahewa	Atmosphère terrestre
Tegucigalpa	Tegucigalpa
Bouches-du-Rhône	Bouches-du-Rhône
Calvados	Calvados (département)
Cantal	Cantal (département)
Charente	Charente (département)
Managua	Managua
Charente-Maritime	Charente-Maritime
Cher	Cher (département)
Panama City	Panama (ville)
Corrèze	Corrèze (département)
Belgorod Oblast	Oblast de Belgorod
Haute-Corse	Haute-Corse
Corse-du-Sud	Corse-du-Sud
Côte-d'Or	Côte-d'Or
Côtes-d'Armor	Côtes-d'Armor
Creuse	Creuse (département)
Antioko Epifane	Antiochos IV
Dordogne	Dordogne (département)
Doubs	Doubs (département)
Drôme	Drôme (département)
Essonne	Essonne (département)
Zadar	Zadar
Eure	Eure (département)
Trento	Trente (Italie)
Eure-et-Loir	Eure-et-Loir
Finistère	Finistère
Nile	Nil
Mto Mackenzie	Mackenzie (fleuve)
Perugia	Pérouse
Voronezh Oblast	Oblast de Voronej
Sumatra	Sumatra
Kongo (mto)	Congo (fleuve)
Lipetsk Oblast	Oblast de Lipetsk
Bari, Puglia	Bari
Niger (mto)	Niger (fleuve)
Šibenik	Šibenik
Tambov Oblast	Oblast de Tambov
Rabat	Rabat
Nyotamkia	Comète
Algiers	Alger
Senegal (mto)	Sénégal (fleuve)
Tunis	Tunis
Rostov Oblast	Oblast de Rostov
Tripoli (Libya)	Tripoli (Libye)
Roanne	Roanne
Rede globo	Rede Globo
Jack Angel	Jack Angel
Jibuti (mji)	Djibouti (ville)
Antofagasta	Antofagasta
Tehran	Téhéran
Karlovac	Karlovac
Addis Ababa	Addis-Abeba
Jakarta	Jakarta
Ankara	Ankara
Asmara	Asmara
N'Djamena	N'Djaména
Niamey	Niamey
Krasnodar Krai	Kraï de Krasnodar
Nouakchott	Nouakchott
Riyad	Riyad
1961	1961
Bamako	Bamako
Futi	Pied (unité)
Belgrad	Belgrade
Dakar	Dakar
Banjul	Banjul
Conakry	Conakry
Bisau	Bissau
Jamii:Vigezo	Catégorie:Espace Modèle
Monrovia	Monrovia
Praia	Praia
1960	1960
Java	Java (île)
Kaiserslautern	Kaiserslautern
Accra	Accra
Witten	Witten
Dameski	Damas
Yamoussoukro (mji)	Yamoussoukro
Guyana ya Kifaransa	Guyane
Gütersloh	Gütersloh
Wagadugu	Ouagadougou
Freetown	Freetown
Amazonas (mto)	Amazone (fleuve)
Esslingen am Neckar	Esslingen am Neckar
Abuja	Abuja
Jamii:Vigezo vya dini	Catégorie:Modèle croyance
Ratingen	Ratingen
Lome	Lomé
Flensburg	Flensbourg
Porto Novo	Porto-Novo
Hanau	Hanau
Amman	Amman
Tübingen	Tübingen
Yaunde	Yaoundé
Sulawesi	Célèbes
Marl	Marl
Malabo	Malabo
Volgograd Oblast	Oblast de Volgograd
Beirut	Beyrouth
Lünen	Lünen
Libreville	Libreville
Muskat	Mascate
Jamii:Vigezo vya historia	Catégorie:Modèle histoire
Bangui	Bangui
Konstanz	Constance (Allemagne)
Kinshasa	Kinshasa
Velbert	Velbert
Brazzaville	Brazzaville
Minden	Minden
Jamii:Vigezo kwa nchi	Catégorie:Modèle par pays
Worms	Worms (Allemagne)
Bujumbura	Bujumbura
Nikosia	Nicosie
Wilhelmshaven	Wilhelmshaven
Kigali	Kigali
Doha	Doha
Asteroidi	Astéroïde
Villingen-Schwenningen	Villingen-Schwenningen
Dodoma (mji)	Dodoma
Copiapó	Copiapó
Marburg	Marbourg
Nairobi	Nairobi
Mkoa wa Coquimbo	Coquimbo
Nyurosaikolojia	Neuropsychologie
Gießen	Giessen (Allemagne)
Lilongwe	Lilongwe
Jamii:Vigezo vya jiografia	Catégorie:Modèle géographique
Neumünster	Neumünster
Lusaka	Lusaka
Manama	Manama
Dorsten	Dorsten
Kupatwa kwa jua	Éclipse solaire
Maputo	Maputo
Rheine	Rheine
Lüdenscheid	Lüdenscheid
Kampala	Kampala
Goslar	Goslar
Luanda	Luanda
Castrop-Rauxel	Castrop-Rauxel
Troisdorf	Troisdorf
Moroni (Komori)	Moroni (Comores)
Viersen	Viersen
Mbabane	Mbabane
Gladbeck	Gladbeck
Delmenhorst	Delmenhorst
Maseru	Maseru
Arnsberg	Arnsberg
Shule	École
Antananarivo	Antananarivo
Bocholt	Bocholt (Allemagne)
Chuo Kikuu	Université
Gaborone	Gaborone
Lüneburg	Lunebourg
Harare	Harare
Detmold	Detmold
Pretoria	Pretoria
Norderstedt	Norderstedt
Port Louis	Port-Louis (Maurice)
Sao Tome	São Tomé (ville)
Celle	Celle (Allemagne)
Windhoek	Windhoek
Dinslaken	Dinslaken
Victoria (Shelisheli)	Victoria (Seychelles)
Astrakhan Oblast	Oblast d'Astrakhan
Lippstadt	Lippstadt
Nyumba	Maison
Unna	Unna
Aalen	Aalen
Weimar	Weimar
Mji	Bourg
Kerpen	Kerpen
Fulda	Fulda
Neuwied	Neuwied
Aljebra	Algèbre
Herford	Herford
Grevenbroich	Grevenbroich
Dormagen	Dormagen
Herten	Herten (Allemagne)
Liège	Liège
Ramani	Carte géographique
Wesel	Wesel
Sindelfingen	Sindelfingen
Mto	Rivière
Paul Simon	Paul Simon (chanteur)
Duke Ellington	Duke Ellington
Rüsselsheim	Rüsselsheim
Osasco	Osasco (Brésil)
Schwäbisch Gmünd	Schwäbisch Gmünd
Fougères	Fougères
Offenburg	Offenbourg
Friedrichshafen	Friedrichshafen
Hameln	Hamelin (Allemagne)
36 KK	36 av. J.-C.
Stralsund	Stralsund
20 KK	20 av. J.-C.
40 KK	40 av. J.-C.
Göppingen	Göppingen
39 KK	39 av. J.-C.
37 KK	37 av. J.-C.
Eschweiler	Eschweiler (Allemagne)
22 KK	22 av. J.-C.
Amonia	Ammoniac
38 KK	38 av. J.-C.
Rasi ya Tumaini Jema	Cap de Bonne-Espérance
Glasgow	Glasgow
28 KK	28 av. J.-C.
18 KK	18 av. J.-C.
Baden-Baden	Baden-Baden
15 KK	15 av. J.-C.
33 KK	33 av. J.-C.
Adam Carolla	Adam Carolla
30 KK	30 av. J.-C.
Ziwa la Konstanz	Lac de Constance
12 KK	12 av. J.-C.
Obiti	Orbite
Waiblingen	Waiblingen
Neustadt an der Weinstraße	Neustadt an der Weinstraße
Uwanja wa Ndege wa Dong Hoi	Aéroport de Đồng Hới
Bad Homburg vor der Höhe	Bad Homburg vor der Höhe
Anga la nje	Espace (cosmologie)
Emden	Emden
45 KK	45 av. J.-C.
Wetzlar	Wetzlar
46 KK	46 av. J.-C.
41 KK	41 av. J.-C.
49 KK	49 av. J.-C.
Cuxhaven	Cuxhaven
42 KK	42 av. J.-C.
Msitu mweusi	Forêt-Noire
25 KK	25 av. J.-C.
47 KK	47 av. J.-C.
10 KK	10 av. J.-C.
Darubini	Télescope
Miley Cyrus	Miley Cyrus
Arusha (mji)	Arusha
Bodimama	Carte mère
Primorsky Krai	Kraï du Primorie
Arnaut Daniel	Arnaut Daniel
Curitiba	Curitiba
Lemuri-panya	Microcebus
Jamii:Phocidae	Catégorie:Phocidae
Pangaia	Pangée
Afrika ya Magharibi	Afrique de l'Ouest
Jamii:Historia ya Uturuki	Catégorie:Histoire de la Turquie
Msitu	Forêt
Jamii:Historia ya Japani	Catégorie:Histoire du Japon
Jamii:1888	Catégorie:1888
Zichyújfalu	Zichyújfalu
ME	ME
LX	LX
Clarington, Ontario	Clarington
Kiendeshi diski kuu	Disque dur
Papa Pius VIII	Pie VIII
Jamii:Artiodactyla	Catégorie:Artiodactyla
Papa Benedikto XV	Benoît XV
Franz Beckenbauer	Franz Beckenbauer
Jamii:Bovidae	Catégorie:Bovidae
Peter Jackson	Peter Jackson
Talca	Talca
Jamii:Waliofariki 1481	Catégorie:Décès en 1481
Jamii:Amsterdam	Catégorie:Amsterdam
Jamii:Waliozaliwa 1421	Catégorie:Naissance en 1421
Jamii:Squamata	Catégorie:Squamate
Joka wa Komodo	Dragon de Komodo
Jeshi la wanamaji	Marine de guerre
Jamii:Watu wa Tunisia	Catégorie:Personnalité tunisienne
Bernard Katz	Bernard Katz
Jonathan Winters	Jonathan Winters
Daniel Craig	Daniel Craig
Jamii:Watu wa Honduras	Catégorie:Personnalité hondurienne
Jamii:1421	Catégorie:1421
Jamii:1481	Catégorie:1481
Sean Connery	Sean Connery
Jamii:People infobox templates	Catégorie:Modèle infobox biographique
Kitabu cha Yobu	Livre de Job
Kitabu cha Methali	Livre des Proverbes
Rancagua	Rancagua
Kigezo:Location map Uturuki	Modèle:Géolocalisation/Turquie
Konfusio	Confucius
Sarah Bernhardt	Sarah Bernhardt
Jamii:Historia ya Iraq	Catégorie:Histoire de l'Irak
Marlene Dietrich	Marlene Dietrich
Marilyn Monroe	Marilyn Monroe
Corbin Bleu	Corbin Bleu
Jamii:Hisabati	Catégorie:Mathématiques
Visiwa vya Faroe	Îles Féroé
Jamii:Historia ya Uhindi	Catégorie:Histoire de l'Inde
Jamii:Historia ya Moroko	Catégorie:Histoire du Maroc
Barbra Streisand	Barbra Streisand
Jupiter	Jupiter (mythologie)
Pula	Pula
Slavonski Brod	Slavonski Brod
107 KK	107 av. J.-C.
Renaissance	Renaissance
143 KK	143 av. J.-C.
Le Corbusier	Le Corbusier
126 KK	126 av. J.-C.
116 KK	116 av. J.-C.
136 KK	136 av. J.-C.
Nyoka Mnafiki	Gymnophiona
113 KK	113 av. J.-C.
140 KK	140 av. J.-C.
Jamii:Gruidae	Catégorie:Gruidae
Jamii:Gruiformes	Catégorie:Gruiformes
150 KK	150 av. J.-C.
Jamii:Waliozaliwa 1888	Catégorie:Naissance en 1888
130 KK	130 av. J.-C.
1488	1488
Ohio (mto)	Ohio (rivière)
Euro	Euro
Dola ya Marekani	Dollar américain
Bahari ya Mediteranea	Mer Méditerranée
Jamhuri ya Venice	République de Venise
Jamii:Jiografia ya New Zealand	Catégorie:Géographie de la Nouvelle-Zélande
Jason Lee	Jason Lee
Georgia	Georgia
Jamii:Vyuo vikuu nchi kwa nchi	Catégorie:Université par pays
Ukristo	Christianisme
1004	1004
Vivumishi vya kumiliki	Adjectif possessif
Mto Garonne	Garonne
Seattle, Washington	Seattle
Ukuta wa Berlin	Mur de Berlin
Ganga (mto)	Gange
Wali	Riz
Baltimore, Maryland	Baltimore
Mikoa ya Indonesia	Province d'Indonésie
Celine Dion	Céline Dion
Bara	Continent
Ndege (mnyama)	Oiseau
Mji mkuu	Capitale
Monzón	Monzón
Kigujarati	Gujarati
Kireno	Portugais
Mwezi (wakati)	Mois
Kemal Atatürk	Mustafa Kemal Atatürk
Kigezo:Lango/hati	Modèle:Portail
Kiareare	'are'are
1948	1948
Nematodi	Nematoda
1949	1949
Mdudu-ute	Onychophora
Kidudu-dubu	Tardigrada
Almazán	Almazán
Stavropol Krai	Kraï de Stavropol
Huang Xianfan	Huang Xianfan
1956	1956
1200	1200
1201	1201
1202	1202
1203	1203
1204	1204
1205	1205
1206	1206
1941	1941
1207	1207
1208	1208
1945	1945
1209	1209
1210	1210
1211	1211
1958	1958
1212	1212
1926	1926
1213	1213
1947	1947
Hippokrates	Hippocrate
1944	1944
1952	1952
Almasi	Diamant
Bill Gates	Bill Gates
Kijapani	Japonais
Kamusi elezo	Encyclopédie
RAM	Mémoire vive
Mwanzo	Wikipédia:Accueil principal
Bongo kuu (kompyuta)	Processeur
1959	1959
1957	1957
Adolf Butenandt	Adolf Butenandt
Saratov Oblast	Oblast de Saratov
Orenburg Oblast	Oblast d'Orenbourg
1214	1214
1215	1215
Mpira wa kikapu	Basket-ball
1216	1216
Kriketi	Cricket
Golf	Golf
1217	1217
1218	1218
Mashindano ya magari	Compétition automobile
Kirov Oblast	Oblast de Kirov
1219	1219
Michezo ya Olimpiki	Jeux olympiques
1220	1220
1221	1221
1222	1222
1223	1223
Perm Krai	Kraï de Perm
1224	1224
1225	1225
1226	1226
1227	1227
1228	1228
1229	1229
1230	1230
Yangtze (mto)	Yangzi Jiang
1231	1231
1232	1232
Missouri (mto)	Missouri (rivière)
Varaždin	Varaždin
1233	1233
1234	1234
1235	1235
1236	1236
Siberia	Sibérie
1237	1237
Francisco de Goya	Francisco de Goya
1238	1238
1239	1239
1240	1240
1241	1241
1242	1242
1243	1243
1244	1244
1245	1245
1246	1246
Himalaya	Himalaya
Andes	Cordillère des Andes
Stellenbosch	Stellenbosch
Sverdlovsk Oblast	Oblast de Sverdlovsk
Rocky Mountains	Montagnes Rocheuses
Cape Town	Le Cap
Durban	Durban
1247	1247
1248	1248
Bahari ya Kaspi	Mer Caspienne
1249	1249
1250	1250
Troyes	Troyes
Erie (ziwa)	Lac Érié
1251	1251
1252	1252
1253	1253
1254	1254
1255	1255
1256	1256
1257	1257
Victoria (ziwa)	Lac Victoria
1258	1258
1259	1259
1260	1260
1261	1261
1262	1262
Tanganyika (ziwa)	Lac Tanganyika
1263	1263
Baikal (ziwa)	Lac Baïkal
1264	1264
